episode,node_start_id,node_start_oracle_id,oracle_dict,page_hit,activity_hit,fuzzy_pageimg_hit,fuzzy_page_main_uicomps_hit,uicomponent_set,uicomponent_nearFull_hit,uicomponent_keywords_hit,uicomponent_text_hit,uicomp_nearFull_hit_list,uicomp_keywords_hit_list,uicomp_text_hit_list,key_subtasks_total,completed_key_subtasks,pages_exec_total,pages_gen_total,pages_annotated_total,pages_annotated_hit,pages_no_annotation_nor_gen_total,assertion_states_exec_total,assertion_states_gen_total,assertion_states_annotated_total,assertion_states_annotated_hit,assertion_states_no_annotation_nor_gen_total,page_precision,page_recall,page_accuracy,page_f1,assertion_precision,assertion_recall,assertion_accuracy,assertion_f1,task_completion_rate
7597885808976673278,17,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['27']})",0,0,0,0,1,0,0,0,,,,506,90,506,20,90,6,402,508,22,80,2,402,0.3,0.0667,0.8063,0.1091,0.0909,0.025,0.7953,0.0392,0.1779
388098194778312464,5,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['3']})",0,0,0,0,1,0,0,0,,,,506,90,506,20,90,6,402,508,22,80,2,402,0.3,0.0667,0.8063,0.1091,0.0909,0.025,0.7953,0.0392,0.1779
427792410888378033,2,2,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",1,1,0,1,0,0,0,0,,,,506,90,506,20,90,6,402,508,22,80,2,402,0.3,0.0667,0.8063,0.1091,0.0909,0.025,0.7953,0.0392,0.1779
821873965856589741,4,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['6']})",0,0,0,0,1,0,0,0,,,,506,90,506,20,90,6,402,508,22,80,2,402,0.3,0.0667,0.8063,0.1091,0.0909,0.025,0.7953,0.0392,0.1779
10690658741533756795,1,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",0,0,0,0,0,0,0,0,,,,506,90,506,20,90,6,402,508,22,80,2,402,0.3,0.0667,0.8063,0.1091,0.0909,0.025,0.7953,0.0392,0.1779
10816182174687306590,2,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",0,0,0,0,0,0,0,0,,,,506,90,506,20,90,6,402,508,22,80,2,402,0.3,0.0667,0.8063,0.1091,0.0909,0.025,0.7953,0.0392,0.1779
1332016557291859807,5,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['0']})",0,0,0,0,1,0,0,0,,,,506,90,506,20,90,6,402,508,22,80,2,402,0.3,0.0667,0.8063,0.1091,0.0909,0.025,0.7953,0.0392,0.1779
14866579479115948048,1,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",0,0,0,0,0,0,0,0,,,,506,90,506,20,90,6,402,508,22,80,2,402,0.3,0.0667,0.8063,0.1091,0.0909,0.025,0.7953,0.0392,0.1779
10054014647076707284,27,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.EXACT: 'exact'>: ['0', '1'], <EssentialStateKeyword.CLICK: 'click'>: ['1']})",0,0,0,0,1,0,0,0,,,,506,90,506,20,90,6,402,508,22,80,2,402,0.3,0.0667,0.8063,0.1091,0.0909,0.025,0.7953,0.0392,0.1779
10136307032389226297,5,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.EXACT: 'exact'>: ['0'], <EssentialStateKeyword.CLICK: 'click'>: ['1']})",0,0,0,0,1,0,0,0,,,,506,90,506,20,90,6,402,508,22,80,2,402,0.3,0.0667,0.8063,0.1091,0.0909,0.025,0.7953,0.0392,0.1779
10141029934822739021,6,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['0']})",0,0,0,0,1,0,0,0,,,,506,90,506,20,90,6,402,508,22,80,2,402,0.3,0.0667,0.8063,0.1091,0.0909,0.025,0.7953,0.0392,0.1779
10231265714996052503,6,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['0']})",0,0,0,0,1,0,0,0,,,,506,90,506,20,90,6,402,508,22,80,2,402,0.3,0.0667,0.8063,0.1091,0.0909,0.025,0.7953,0.0392,0.1779
10529094880631540491,4,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.EXACT: 'exact'>: ['4', '17'], <EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",0,0,0,0,1,0,0,0,,,,506,90,506,20,90,6,402,508,22,80,2,402,0.3,0.0667,0.8063,0.1091,0.0909,0.025,0.7953,0.0392,0.1779
1078852035958996113,7,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.EXACT: 'exact'>: ['2'], <EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",0,0,0,0,1,0,0,0,,,,506,90,506,20,90,6,402,508,22,80,2,402,0.3,0.0667,0.8063,0.1091,0.0909,0.025,0.7953,0.0392,0.1779
10965326115903821893,3,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['4']})",0,0,0,0,1,0,0,0,,,,506,90,506,20,90,6,402,508,22,80,2,402,0.3,0.0667,0.8063,0.1091,0.0909,0.025,0.7953,0.0392,0.1779
11631772253949558470,2,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",0,0,0,0,0,0,0,0,,,,506,90,506,20,90,6,402,508,22,80,2,402,0.3,0.0667,0.8063,0.1091,0.0909,0.025,0.7953,0.0392,0.1779
13563225379366283319,3,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",0,0,0,0,0,0,0,0,,,,506,90,506,20,90,6,402,508,22,80,2,402,0.3,0.0667,0.8063,0.1091,0.0909,0.025,0.7953,0.0392,0.1779
302019774564249279,10,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",0,0,0,0,0,0,0,0,,,,506,90,506,20,90,6,402,508,22,80,2,402,0.3,0.0667,0.8063,0.1091,0.0909,0.025,0.7953,0.0392,0.1779
435532784588803030,9,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",0,0,0,0,0,0,0,0,,,,506,90,506,20,90,6,402,508,22,80,2,402,0.3,0.0667,0.8063,0.1091,0.0909,0.025,0.7953,0.0392,0.1779
13065134076605903239,0,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.CHECK_UNINSTALL: 'check_uninstall'>: ['Microsoft Authenticator']})",0,0,0,0,0,0,0,0,,,,506,90,506,20,90,6,402,508,22,80,2,402,0.3,0.0667,0.8063,0.1091,0.0909,0.025,0.7953,0.0392,0.1779
1289799277936902548,0,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.CHECK_INSTALL: 'check_install'>: ['Booking.com']})",0,0,0,0,0,0,0,0,,,,506,90,506,20,90,6,402,508,22,80,2,402,0.3,0.0667,0.8063,0.1091,0.0909,0.025,0.7953,0.0392,0.1779
12411529750813182311,0,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.CHECK_INSTALL: 'check_install'>: ['YouTube Kids']})",0,0,0,0,0,0,0,0,,,,506,90,506,20,90,6,402,508,22,80,2,402,0.3,0.0667,0.8063,0.1091,0.0909,0.025,0.7953,0.0392,0.1779
12329784371069414483,0,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.CHECK_INSTALL: 'check_install'>: ['Calculator']})",0,0,0,0,0,0,0,0,,,,506,90,506,20,90,6,402,508,22,80,2,402,0.3,0.0667,0.8063,0.1091,0.0909,0.025,0.7953,0.0392,0.1779
456252872880478313,0,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.CHECK_UNINSTALL: 'check_uninstall'>: ['Microsoft Excel']})",0,0,0,0,0,0,0,0,,,,506,90,506,20,90,6,402,508,22,80,2,402,0.3,0.0667,0.8063,0.1091,0.0909,0.025,0.7953,0.0392,0.1779
10764637231793248966,5,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.EXACT: 'exact'>: ['2'], <EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",0,0,0,0,1,0,0,0,,,,506,90,506,20,90,6,402,508,22,80,2,402,0.3,0.0667,0.8063,0.1091,0.0909,0.025,0.7953,0.0392,0.1779
1113309466888726728,1,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.FUZZY: 'fuzzy'>: ['2', '5'], <EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",0,0,0,0,1,0,0,0,,,,506,90,506,20,90,6,402,508,22,80,2,402,0.3,0.0667,0.8063,0.1091,0.0909,0.025,0.7953,0.0392,0.1779
16713501499318826779,1,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",0,0,0,0,0,0,0,0,,,,506,90,506,20,90,6,402,508,22,80,2,402,0.3,0.0667,0.8063,0.1091,0.0909,0.025,0.7953,0.0392,0.1779
18111418915520682125,0,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.CHECK_UNINSTALL: 'check_uninstall'>: ['Duolingo']})",0,0,0,0,0,0,0,0,,,,506,90,506,20,90,6,402,508,22,80,2,402,0.3,0.0667,0.8063,0.1091,0.0909,0.025,0.7953,0.0392,0.1779
10025436101560086995,5,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.FUZZY: 'fuzzy'>: ['168'], <EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",0,0,0,0,1,0,0,0,,,,506,90,506,20,90,6,402,508,22,80,2,402,0.3,0.0667,0.8063,0.1091,0.0909,0.025,0.7953,0.0392,0.1779
13,5,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.FUZZY: 'fuzzy'>: ['1']})",0,0,0,0,1,0,0,0,,,,506,90,506,20,90,6,402,508,22,80,2,402,0.3,0.0667,0.8063,0.1091,0.0909,0.025,0.7953,0.0392,0.1779
21,16,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.EXACT: 'exact'>: ['17']})",0,0,0,0,1,0,0,0,,,,506,90,506,20,90,6,402,508,22,80,2,402,0.3,0.0667,0.8063,0.1091,0.0909,0.025,0.7953,0.0392,0.1779
23,3,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",0,0,0,0,0,0,0,0,,,,506,90,506,20,90,6,402,508,22,80,2,402,0.3,0.0667,0.8063,0.1091,0.0909,0.025,0.7953,0.0392,0.1779
35,2,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.EXACT: 'exact'>: ['34', '0'], <EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",0,0,0,0,1,0,0,0,,,,506,90,506,20,90,6,402,508,22,80,2,402,0.3,0.0667,0.8063,0.1091,0.0909,0.025,0.7953,0.0392,0.1779
38,2,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",0,0,0,0,0,0,0,0,,,,506,90,506,20,90,6,402,508,22,80,2,402,0.3,0.0667,0.8063,0.1091,0.0909,0.025,0.7953,0.0392,0.1779
38,6,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.EXACT: 'exact'>: ['10'], <EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",0,0,0,0,1,0,0,0,,,,506,90,506,20,90,6,402,508,22,80,2,402,0.3,0.0667,0.8063,0.1091,0.0909,0.025,0.7953,0.0392,0.1779
5,9,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.FUZZY: 'fuzzy'>: ['2'], <EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.CLICK: 'click'>: ['1']})",0,0,0,0,1,0,0,0,,,,506,90,506,20,90,6,402,508,22,80,2,402,0.3,0.0667,0.8063,0.1091,0.0909,0.025,0.7953,0.0392,0.1779
02904638805840014715,8,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['3', '5', '11']})",0,0,0,0,1,0,0,0,,,,506,90,506,20,90,6,402,508,22,80,2,402,0.3,0.0667,0.8063,0.1091,0.0909,0.025,0.7953,0.0392,0.1779
74876621317193717445,5,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['16']})",0,0,0,0,1,0,0,0,,,,506,90,506,20,90,6,402,508,22,80,2,402,0.3,0.0667,0.8063,0.1091,0.0909,0.025,0.7953,0.0392,0.1779
48894179161568299803,12,12,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['1', '2'], <EssentialStateKeyword.FUZZY: 'fuzzy'>: ['-1']})",1,1,0,1,1,1,1,1,2,2,2,506,90,506,20,90,6,402,508,22,80,2,402,0.3,0.0667,0.8063,0.1091,0.0909,0.025,0.7953,0.0392,0.1779
06733627151764236573,5,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['1', '24', '25']})",0,0,0,0,1,0,0,0,,,,506,90,506,20,90,6,402,508,22,80,2,402,0.3,0.0667,0.8063,0.1091,0.0909,0.025,0.7953,0.0392,0.1779
34561995503958932589,6,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['1', '31', '32']})",0,0,0,0,1,0,0,0,,,,506,90,506,20,90,6,402,508,22,80,2,402,0.3,0.0667,0.8063,0.1091,0.0909,0.025,0.7953,0.0392,0.1779
74679201803490270546,6,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['22', '23'], <EssentialStateKeyword.CLICK: 'click'>: ['28']})",0,0,0,0,1,0,0,0,,,,506,90,506,20,90,6,402,508,22,80,2,402,0.3,0.0667,0.8063,0.1091,0.0909,0.025,0.7953,0.0392,0.1779
86584972871128851784,12,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.FUZZY: 'fuzzy'>: ['-1'], <EssentialStateKeyword.EXACT: 'exact'>: ['4']})",0,0,0,0,1,0,0,0,,,,506,90,506,20,90,6,402,508,22,80,2,402,0.3,0.0667,0.8063,0.1091,0.0909,0.025,0.7953,0.0392,0.1779
44633808269373312290,2,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.EXACT: 'exact'>: ['0', '5'], <EssentialStateKeyword.CLICK: 'click'>: ['6']})",0,0,0,0,1,0,0,0,,,,506,90,506,20,90,6,402,508,22,80,2,402,0.3,0.0667,0.8063,0.1091,0.0909,0.025,0.7953,0.0392,0.1779
19505939444153171696,4,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['1']})",0,0,0,0,1,0,0,0,,,,506,90,506,20,90,6,402,508,22,80,2,402,0.3,0.0667,0.8063,0.1091,0.0909,0.025,0.7953,0.0392,0.1779
88511331709664557305,6,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['18', '19']})",0,0,0,0,1,0,0,0,,,,506,90,506,20,90,6,402,508,22,80,2,402,0.3,0.0667,0.8063,0.1091,0.0909,0.025,0.7953,0.0392,0.1779
99249153597675260460,2,2,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",1,1,0,1,0,0,0,0,,,,506,90,506,20,90,6,402,508,22,80,2,402,0.3,0.0667,0.8063,0.1091,0.0909,0.025,0.7953,0.0392,0.1779
12648920236262695344,2,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['1']})",0,0,0,0,1,0,0,0,,,,506,90,506,20,90,6,402,508,22,80,2,402,0.3,0.0667,0.8063,0.1091,0.0909,0.025,0.7953,0.0392,0.1779
17676787741099896182,4,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['2']})",0,0,0,0,1,0,0,0,,,,506,90,506,20,90,6,402,508,22,80,2,402,0.3,0.0667,0.8063,0.1091,0.0909,0.025,0.7953,0.0392,0.1779
95847098127629167425,3,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['1']})",0,0,0,0,1,0,0,0,,,,506,90,506,20,90,6,402,508,22,80,2,402,0.3,0.0667,0.8063,0.1091,0.0909,0.025,0.7953,0.0392,0.1779
92951001023228433085,3,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['1']})",0,0,0,0,1,0,0,0,,,,506,90,506,20,90,6,402,508,22,80,2,402,0.3,0.0667,0.8063,0.1091,0.0909,0.025,0.7953,0.0392,0.1779
30401060773883871434,4,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['1']})",0,0,0,0,1,0,0,0,,,,506,90,506,20,90,6,402,508,22,80,2,402,0.3,0.0667,0.8063,0.1091,0.0909,0.025,0.7953,0.0392,0.1779
48574915841176292561,3,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",0,0,0,0,0,0,0,0,,,,506,90,506,20,90,6,402,508,22,80,2,402,0.3,0.0667,0.8063,0.1091,0.0909,0.025,0.7953,0.0392,0.1779
14714280865749063247,23,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.CLICK: 'click'>: ['2']})",0,0,0,0,1,0,0,0,,,,506,90,506,20,90,6,402,508,22,80,2,402,0.3,0.0667,0.8063,0.1091,0.0909,0.025,0.7953,0.0392,0.1779
68443044756890368886,5,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['3']})",0,0,0,0,1,0,0,0,,,,506,90,506,20,90,6,402,508,22,80,2,402,0.3,0.0667,0.8063,0.1091,0.0909,0.025,0.7953,0.0392,0.1779
76438330552559467593,4,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['63']})",0,0,0,0,1,0,0,0,,,,506,90,506,20,90,6,402,508,22,80,2,402,0.3,0.0667,0.8063,0.1091,0.0909,0.025,0.7953,0.0392,0.1779
11724744918296982583,3,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.FUZZY: 'fuzzy'>: ['-1']})",0,0,0,0,0,0,0,0,,,,506,90,506,20,90,6,402,508,22,80,2,402,0.3,0.0667,0.8063,0.1091,0.0909,0.025,0.7953,0.0392,0.1779
64505819896691689490,4,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['13']})",0,0,0,0,1,0,0,0,,,,506,90,506,20,90,6,402,508,22,80,2,402,0.3,0.0667,0.8063,0.1091,0.0909,0.025,0.7953,0.0392,0.1779
78846021801638251711,5,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['39'], <EssentialStateKeyword.CLICK: 'click'>: ['40']})",0,0,0,0,1,0,0,0,,,,506,90,506,20,90,6,402,508,22,80,2,402,0.3,0.0667,0.8063,0.1091,0.0909,0.025,0.7953,0.0392,0.1779
70349123522332675097,3,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",0,0,0,0,0,0,0,0,,,,506,90,506,20,90,6,402,508,22,80,2,402,0.3,0.0667,0.8063,0.1091,0.0909,0.025,0.7953,0.0392,0.1779
90148264173352884022,6,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['2'], <EssentialStateKeyword.CLICK: 'click'>: ['3']})",0,0,0,0,1,0,0,0,,,,506,90,506,20,90,6,402,508,22,80,2,402,0.3,0.0667,0.8063,0.1091,0.0909,0.025,0.7953,0.0392,0.1779
53134799093549636282,5,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['2']})",0,0,0,0,1,0,0,0,,,,506,90,506,20,90,6,402,508,22,80,2,402,0.3,0.0667,0.8063,0.1091,0.0909,0.025,0.7953,0.0392,0.1779
03080771123702280876,6,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['1']})",0,0,0,0,1,0,0,0,,,,506,90,506,20,90,6,402,508,22,80,2,402,0.3,0.0667,0.8063,0.1091,0.0909,0.025,0.7953,0.0392,0.1779
16127112996731768552,3,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",0,0,0,0,0,0,0,0,,,,506,90,506,20,90,6,402,508,22,80,2,402,0.3,0.0667,0.8063,0.1091,0.0909,0.025,0.7953,0.0392,0.1779
09264800842889716595,11,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['1']})",0,0,0,0,1,0,0,0,,,,506,90,506,20,90,6,402,508,22,80,2,402,0.3,0.0667,0.8063,0.1091,0.0909,0.025,0.7953,0.0392,0.1779
29189683831665738842,7,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['1']})",0,0,0,0,1,0,0,0,,,,506,90,506,20,90,6,402,508,22,80,2,402,0.3,0.0667,0.8063,0.1091,0.0909,0.025,0.7953,0.0392,0.1779
85049839512307522517,6,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.FUZZY: 'fuzzy'>: ['1']})",0,0,0,0,1,0,0,0,,,,506,90,506,20,90,6,402,508,22,80,2,402,0.3,0.0667,0.8063,0.1091,0.0909,0.025,0.7953,0.0392,0.1779
