episode,node_start_id,node_start_oracle_id,oracle_dict,page_hit,activity_hit,fuzzy_pageimg_hit,fuzzy_page_main_uicomps_hit,uicomponent_set,uicomponent_nearFull_hit,uicomponent_keywords_hit,uicomponent_text_hit,uicomp_nearFull_hit_list,uicomp_keywords_hit_list,uicomp_text_hit_list,key_subtasks_total,completed_key_subtasks,pages_exec_total,pages_gen_total,pages_annotated_total,pages_annotated_hit,pages_no_annotation_nor_gen_total,assertion_states_exec_total,assertion_states_gen_total,assertion_states_annotated_total,assertion_states_annotated_hit,assertion_states_no_annotation_nor_gen_total,page_precision,page_recall,page_accuracy,page_f1,assertion_precision,assertion_recall,assertion_accuracy,assertion_f1,task_completion_rate
12328916592710067202,7,6,"defaultdict(<class 'list'>, {<EssentialStateKeyword.FUZZY: 'fuzzy'>: ['-1'], <EssentialStateKeyword.CLICK: 'click'>: ['4'], <EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",1,1,0,1,1,1,1,1,4,4,4,480,81,448,135,81,60,292,525,212,70,27,292,0.4444,0.7407,0.7857,0.5556,0.1274,0.3857,0.6076,0.1915,0.1688
1078852035958996113,11,11,"defaultdict(<class 'list'>, {<EssentialStateKeyword.EXACT: 'exact'>: ['2'], <EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",1,1,0,1,1,0,0,0,,,,480,81,448,135,81,60,292,525,212,70,27,292,0.4444,0.7407,0.7857,0.5556,0.1274,0.3857,0.6076,0.1915,0.1688
10965326115903821893,5,5,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['4']})",1,1,0,1,1,0,0,0,,,,480,81,448,135,81,60,292,525,212,70,27,292,0.4444,0.7407,0.7857,0.5556,0.1274,0.3857,0.6076,0.1915,0.1688
11193627935006566144,8,8,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.FUZZY: 'fuzzy'>: ['-1']})",1,1,0,1,0,0,0,0,,,,480,81,448,135,81,60,292,525,212,70,27,292,0.4444,0.7407,0.7857,0.5556,0.1274,0.3857,0.6076,0.1915,0.1688
11631772253949558470,2,2,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",1,1,0,1,0,0,0,0,,,,480,81,448,135,81,60,292,525,212,70,27,292,0.4444,0.7407,0.7857,0.5556,0.1274,0.3857,0.6076,0.1915,0.1688
13563225379366283319,5,5,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",1,1,0,1,0,0,0,0,,,,480,81,448,135,81,60,292,525,212,70,27,292,0.4444,0.7407,0.7857,0.5556,0.1274,0.3857,0.6076,0.1915,0.1688
1289799277936902548,0,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.CHECK_INSTALL: 'check_install'>: ['Booking.com']})",0,0,0,0,0,0,0,0,,,,480,81,448,135,81,60,292,525,212,70,27,292,0.4444,0.7407,0.7857,0.5556,0.1274,0.3857,0.6076,0.1915,0.1688
12329784371069414483,0,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.CHECK_INSTALL: 'check_install'>: ['Calculator']})",0,0,0,0,0,0,0,0,,,,480,81,448,135,81,60,292,525,212,70,27,292,0.4444,0.7407,0.7857,0.5556,0.1274,0.3857,0.6076,0.1915,0.1688
456252872880478313,0,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.CHECK_UNINSTALL: 'check_uninstall'>: ['Microsoft Excel']})",0,0,0,0,0,0,0,0,,,,480,81,448,135,81,60,292,525,212,70,27,292,0.4444,0.7407,0.7857,0.5556,0.1274,0.3857,0.6076,0.1915,0.1688
1113309466888726728,1,1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.FUZZY: 'fuzzy'>: ['2', '5'], <EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",1,1,0,1,1,0,0,0,,,,480,81,448,135,81,60,292,525,212,70,27,292,0.4444,0.7407,0.7857,0.5556,0.1274,0.3857,0.6076,0.1915,0.1688
10025436101560086995,3,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.FUZZY: 'fuzzy'>: ['168'], <EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",0,0,0,0,1,0,0,0,,,,480,81,448,135,81,60,292,525,212,70,27,292,0.4444,0.7407,0.7857,0.5556,0.1274,0.3857,0.6076,0.1915,0.1688
0,10,10,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['1']})",1,1,1,1,1,1,1,1,1,1,1,480,81,448,135,81,60,292,525,212,70,27,292,0.4444,0.7407,0.7857,0.5556,0.1274,0.3857,0.6076,0.1915,0.1688
11,10,10,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",1,1,1,1,0,0,0,0,,,,480,81,448,135,81,60,292,525,212,70,27,292,0.4444,0.7407,0.7857,0.5556,0.1274,0.3857,0.6076,0.1915,0.1688
13,6,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.FUZZY: 'fuzzy'>: ['1']})",0,0,0,0,1,0,0,0,,,,480,81,448,135,81,60,292,525,212,70,27,292,0.4444,0.7407,0.7857,0.5556,0.1274,0.3857,0.6076,0.1915,0.1688
30,7,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['37', '8']})",0,0,0,0,1,0,0,0,,,,480,81,448,135,81,60,292,525,212,70,27,292,0.4444,0.7407,0.7857,0.5556,0.1274,0.3857,0.6076,0.1915,0.1688
35,4,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.EXACT: 'exact'>: ['34', '0'], <EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",0,0,0,0,1,0,0,0,,,,480,81,448,135,81,60,292,525,212,70,27,292,0.4444,0.7407,0.7857,0.5556,0.1274,0.3857,0.6076,0.1915,0.1688
37,2,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.CLICK: 'click'>: ['10']})",0,0,0,0,1,0,0,0,,,,480,81,448,135,81,60,292,525,212,70,27,292,0.4444,0.7407,0.7857,0.5556,0.1274,0.3857,0.6076,0.1915,0.1688
38,2,2,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",1,1,0,1,0,0,0,0,,,,480,81,448,135,81,60,292,525,212,70,27,292,0.4444,0.7407,0.7857,0.5556,0.1274,0.3857,0.6076,0.1915,0.1688
38,9,9,"defaultdict(<class 'list'>, {<EssentialStateKeyword.EXACT: 'exact'>: ['10'], <EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",1,1,0,1,1,0,0,0,,,,480,81,448,135,81,60,292,525,212,70,27,292,0.4444,0.7407,0.7857,0.5556,0.1274,0.3857,0.6076,0.1915,0.1688
4,12,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.CLICK: 'click'>: ['1'], <EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",0,0,0,0,1,0,0,0,,,,480,81,448,135,81,60,292,525,212,70,27,292,0.4444,0.7407,0.7857,0.5556,0.1274,0.3857,0.6076,0.1915,0.1688
74876621317193717445,11,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['16']})",0,0,0,0,1,0,0,0,,,,480,81,448,135,81,60,292,525,212,70,27,292,0.4444,0.7407,0.7857,0.5556,0.1274,0.3857,0.6076,0.1915,0.1688
06733627151764236573,7,7,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['1', '24', '25']})",1,1,0,1,1,1,1,1,1,1,1,480,81,448,135,81,60,292,525,212,70,27,292,0.4444,0.7407,0.7857,0.5556,0.1274,0.3857,0.6076,0.1915,0.1688
39648868057232106265,6,6,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['18']})",1,1,1,1,1,0,0,1,,,18,480,81,448,135,81,60,292,525,212,70,27,292,0.4444,0.7407,0.7857,0.5556,0.1274,0.3857,0.6076,0.1915,0.1688
44633808269373312290,9,8,"defaultdict(<class 'list'>, {<EssentialStateKeyword.EXACT: 'exact'>: ['0', '5'], <EssentialStateKeyword.CLICK: 'click'>: ['6']})",1,1,0,1,1,0,0,0,,,,480,81,448,135,81,60,292,525,212,70,27,292,0.4444,0.7407,0.7857,0.5556,0.1274,0.3857,0.6076,0.1915,0.1688
91057766383380374443,2,2,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['50']})",1,1,0,1,1,0,0,0,,,,480,81,448,135,81,60,292,525,212,70,27,292,0.4444,0.7407,0.7857,0.5556,0.1274,0.3857,0.6076,0.1915,0.1688
47784660364778702657,3,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['26']})",0,0,0,0,1,0,0,0,,,,480,81,448,135,81,60,292,525,212,70,27,292,0.4444,0.7407,0.7857,0.5556,0.1274,0.3857,0.6076,0.1915,0.1688
12648920236262695344,8,8,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['1']})",1,1,0,1,1,1,1,1,1,1,1,480,81,448,135,81,60,292,525,212,70,27,292,0.4444,0.7407,0.7857,0.5556,0.1274,0.3857,0.6076,0.1915,0.1688
92951001023228433085,8,8,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['1']})",1,1,0,1,1,1,1,1,1,1,1,480,81,448,135,81,60,292,525,212,70,27,292,0.4444,0.7407,0.7857,0.5556,0.1274,0.3857,0.6076,0.1915,0.1688
30401060773883871434,8,8,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['1']})",1,1,0,1,1,1,1,1,1,1,1,480,81,448,135,81,60,292,525,212,70,27,292,0.4444,0.7407,0.7857,0.5556,0.1274,0.3857,0.6076,0.1915,0.1688
82178602976204942465,6,6,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['1']})",1,1,0,1,1,1,1,1,1,1,1,480,81,448,135,81,60,292,525,212,70,27,292,0.4444,0.7407,0.7857,0.5556,0.1274,0.3857,0.6076,0.1915,0.1688
71615833726613420022,5,5,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['1']})",1,1,0,1,1,1,1,1,1,1,1,480,81,448,135,81,60,292,525,212,70,27,292,0.4444,0.7407,0.7857,0.5556,0.1274,0.3857,0.6076,0.1915,0.1688
69947946018315292528,8,8,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['1']})",1,1,0,1,1,1,1,1,1,1,1,480,81,448,135,81,60,292,525,212,70,27,292,0.4444,0.7407,0.7857,0.5556,0.1274,0.3857,0.6076,0.1915,0.1688
78121296286414573791,7,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['1']})",0,0,0,0,1,0,0,0,,,,480,81,448,135,81,60,292,525,212,70,27,292,0.4444,0.7407,0.7857,0.5556,0.1274,0.3857,0.6076,0.1915,0.1688
45297662930380347154,8,8,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['0', '81']})",1,1,0,1,1,1,1,1,0,0,0,480,81,448,135,81,60,292,525,212,70,27,292,0.4444,0.7407,0.7857,0.5556,0.1274,0.3857,0.6076,0.1915,0.1688
48574915841176292561,9,9,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",1,1,0,1,0,0,0,0,,,,480,81,448,135,81,60,292,525,212,70,27,292,0.4444,0.7407,0.7857,0.5556,0.1274,0.3857,0.6076,0.1915,0.1688
90082270726497046768,12,11,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['21'], <EssentialStateKeyword.CLICK: 'click'>: ['24']})",1,1,0,1,1,1,1,1,21,21,21,480,81,448,135,81,60,292,525,212,70,27,292,0.4444,0.7407,0.7857,0.5556,0.1274,0.3857,0.6076,0.1915,0.1688
68443044756890368886,6,6,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['3']})",1,1,0,1,1,1,1,1,3,3,3,480,81,448,135,81,60,292,525,212,70,27,292,0.4444,0.7407,0.7857,0.5556,0.1274,0.3857,0.6076,0.1915,0.1688
70349123522332675097,9,9,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",1,1,0,1,0,0,0,0,,,,480,81,448,135,81,60,292,525,212,70,27,292,0.4444,0.7407,0.7857,0.5556,0.1274,0.3857,0.6076,0.1915,0.1688
13696275443326081642,13,13,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['0']})",1,1,0,1,1,1,1,1,0,0,0,480,81,448,135,81,60,292,525,212,70,27,292,0.4444,0.7407,0.7857,0.5556,0.1274,0.3857,0.6076,0.1915,0.1688
03080771123702280876,11,11,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['1']})",1,1,0,1,1,1,1,1,1,1,1,480,81,448,135,81,60,292,525,212,70,27,292,0.4444,0.7407,0.7857,0.5556,0.1274,0.3857,0.6076,0.1915,0.1688
03581422838736209268,9,9,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['27']})",1,1,0,1,1,1,1,1,27,27,27,480,81,448,135,81,60,292,525,212,70,27,292,0.4444,0.7407,0.7857,0.5556,0.1274,0.3857,0.6076,0.1915,0.1688
41129281445893361389,8,8,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['35']})",1,1,0,1,1,1,1,1,35,35,35,480,81,448,135,81,60,292,525,212,70,27,292,0.4444,0.7407,0.7857,0.5556,0.1274,0.3857,0.6076,0.1915,0.1688
64436353687093832202,11,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['0']})",0,0,0,0,1,0,0,0,,,,480,81,448,135,81,60,292,525,212,70,27,292,0.4444,0.7407,0.7857,0.5556,0.1274,0.3857,0.6076,0.1915,0.1688
16127112996731768552,3,3,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",1,1,0,1,0,0,0,0,,,,480,81,448,135,81,60,292,525,212,70,27,292,0.4444,0.7407,0.7857,0.5556,0.1274,0.3857,0.6076,0.1915,0.1688
79859308286532687477,5,5,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['7']})",1,1,0,1,1,0,0,0,,,,480,81,448,135,81,60,292,525,212,70,27,292,0.4444,0.7407,0.7857,0.5556,0.1274,0.3857,0.6076,0.1915,0.1688
85049839512307522517,8,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.FUZZY: 'fuzzy'>: ['1']})",0,0,0,0,1,0,0,0,,,,480,81,448,135,81,60,292,525,212,70,27,292,0.4444,0.7407,0.7857,0.5556,0.1274,0.3857,0.6076,0.1915,0.1688
26560135736936484749,10,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.FUZZY: 'fuzzy'>: ['1']})",0,0,0,0,1,0,0,0,,,,480,81,448,135,81,60,292,525,212,70,27,292,0.4444,0.7407,0.7857,0.5556,0.1274,0.3857,0.6076,0.1915,0.1688
32984598147169498739,6,6,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.FUZZY: 'fuzzy'>: ['-1']})",1,1,0,1,0,0,0,0,,,,480,81,448,135,81,60,292,525,212,70,27,292,0.4444,0.7407,0.7857,0.5556,0.1274,0.3857,0.6076,0.1915,0.1688
03738090709816704305,11,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['27']})",0,0,0,0,1,0,0,0,,,,480,81,448,135,81,60,292,525,212,70,27,292,0.4444,0.7407,0.7857,0.5556,0.1274,0.3857,0.6076,0.1915,0.1688
45082009791160879393,9,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['17']})",0,0,0,0,1,0,0,0,,,,480,81,448,135,81,60,292,525,212,70,27,292,0.4444,0.7407,0.7857,0.5556,0.1274,0.3857,0.6076,0.1915,0.1688
04235579762223688440,10,10,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['0', '9']})",1,1,0,1,1,0,0,0,,,,480,81,448,135,81,60,292,525,212,70,27,292,0.4444,0.7407,0.7857,0.5556,0.1274,0.3857,0.6076,0.1915,0.1688
84678949575803385018,7,7,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['6', '1']})",1,1,0,1,1,0,0,0,,,,480,81,448,135,81,60,292,525,212,70,27,292,0.4444,0.7407,0.7857,0.5556,0.1274,0.3857,0.6076,0.1915,0.1688
56418472465019227213,8,8,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['4']})",1,1,0,1,1,1,1,1,4,4,4,480,81,448,135,81,60,292,525,212,70,27,292,0.4444,0.7407,0.7857,0.5556,0.1274,0.3857,0.6076,0.1915,0.1688
