episode,node_start_id,node_start_oracle_id,oracle_dict,page_hit,activity_hit,fuzzy_pageimg_hit,fuzzy_page_main_uicomps_hit,uicomponent_set,uicomponent_nearFull_hit,uicomponent_keywords_hit,uicomponent_text_hit,uicomp_nearFull_hit_list,uicomp_keywords_hit_list,uicomp_text_hit_list,key_subtasks_total,completed_key_subtasks,pages_exec_total,pages_gen_total,pages_annotated_total,pages_annotated_hit,pages_no_annotation_nor_gen_total,assertion_states_exec_total,assertion_states_gen_total,assertion_states_annotated_total,assertion_states_annotated_hit,assertion_states_no_annotation_nor_gen_total,page_precision,page_recall,page_accuracy,page_f1,assertion_precision,assertion_recall,assertion_accuracy,assertion_f1,task_completion_rate
2143123778391820313,0,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.FUZZY: 'fuzzy'>: ['-1']})",0,0,0,0,0,0,0,0,,,,516,100,742,155,100,61,548,772,185,97,22,548,0.3935,0.61,0.8208,0.4784,0.1189,0.2268,0.7383,0.156,0.1938
2709332978052021498,9,9,"defaultdict(<class 'list'>, {<EssentialStateKeyword.EXACT: 'exact'>: ['0'], <EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",1,1,0,1,1,1,1,1,0,0,0,516,100,742,155,100,61,548,772,185,97,22,548,0.3935,0.61,0.8208,0.4784,0.1189,0.2268,0.7383,0.156,0.1938
7035853841512486594,2,2,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",1,1,0,1,0,0,0,0,,,,516,100,742,155,100,61,548,772,185,97,22,548,0.3935,0.61,0.8208,0.4784,0.1189,0.2268,0.7383,0.156,0.1938
388098194778312464,15,15,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['3']})",1,1,0,1,1,1,1,1,3,3,3,516,100,742,155,100,61,548,772,185,97,22,548,0.3935,0.61,0.8208,0.4784,0.1189,0.2268,0.7383,0.156,0.1938
427792410888378033,6,6,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",1,1,0,1,0,0,0,0,,,,516,100,742,155,100,61,548,772,185,97,22,548,0.3935,0.61,0.8208,0.4784,0.1189,0.2268,0.7383,0.156,0.1938
821873965856589741,15,15,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['6']})",1,1,0,1,1,0,0,0,,,,516,100,742,155,100,61,548,772,185,97,22,548,0.3935,0.61,0.8208,0.4784,0.1189,0.2268,0.7383,0.156,0.1938
1024517293080375339,8,8,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['0']})",1,1,0,1,1,1,1,1,0,0,0,516,100,742,155,100,61,548,772,185,97,22,548,0.3935,0.61,0.8208,0.4784,0.1189,0.2268,0.7383,0.156,0.1938
10690658741533756795,2,2,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",1,1,0,1,0,0,0,0,,,,516,100,742,155,100,61,548,772,185,97,22,548,0.3935,0.61,0.8208,0.4784,0.1189,0.2268,0.7383,0.156,0.1938
10816182174687306590,5,5,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",1,1,0,1,0,0,0,0,,,,516,100,742,155,100,61,548,772,185,97,22,548,0.3935,0.61,0.8208,0.4784,0.1189,0.2268,0.7383,0.156,0.1938
1332016557291859807,8,8,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['0']})",1,1,0,1,1,1,1,1,0,0,0,516,100,742,155,100,61,548,772,185,97,22,548,0.3935,0.61,0.8208,0.4784,0.1189,0.2268,0.7383,0.156,0.1938
14866579479115948048,1,1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",1,1,0,1,0,0,0,0,,,,516,100,742,155,100,61,548,772,185,97,22,548,0.3935,0.61,0.8208,0.4784,0.1189,0.2268,0.7383,0.156,0.1938
12072717654790012155,6,6,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.FUZZY: 'fuzzy'>: ['-1']})",1,1,0,1,0,0,0,0,,,,516,100,742,155,100,61,548,772,185,97,22,548,0.3935,0.61,0.8208,0.4784,0.1189,0.2268,0.7383,0.156,0.1938
10136307032389226297,13,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.EXACT: 'exact'>: ['0'], <EssentialStateKeyword.CLICK: 'click'>: ['1']})",0,0,0,0,1,0,0,0,,,,516,100,742,155,100,61,548,772,185,97,22,548,0.3935,0.61,0.8208,0.4784,0.1189,0.2268,0.7383,0.156,0.1938
10231265714996052503,16,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['0']})",0,0,0,0,1,0,0,0,,,,516,100,742,155,100,61,548,772,185,97,22,548,0.3935,0.61,0.8208,0.4784,0.1189,0.2268,0.7383,0.156,0.1938
10529094880631540491,9,9,"defaultdict(<class 'list'>, {<EssentialStateKeyword.EXACT: 'exact'>: ['4', '17'], <EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",1,1,0,1,1,0,0,0,,,,516,100,742,155,100,61,548,772,185,97,22,548,0.3935,0.61,0.8208,0.4784,0.1189,0.2268,0.7383,0.156,0.1938
12328916592710067202,8,7,"defaultdict(<class 'list'>, {<EssentialStateKeyword.FUZZY: 'fuzzy'>: ['-1'], <EssentialStateKeyword.CLICK: 'click'>: ['4'], <EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",1,1,0,1,1,0,0,0,,,,516,100,742,155,100,61,548,772,185,97,22,548,0.3935,0.61,0.8208,0.4784,0.1189,0.2268,0.7383,0.156,0.1938
1078852035958996113,10,10,"defaultdict(<class 'list'>, {<EssentialStateKeyword.EXACT: 'exact'>: ['2'], <EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",1,1,0,1,1,0,0,0,,,,516,100,742,155,100,61,548,772,185,97,22,548,0.3935,0.61,0.8208,0.4784,0.1189,0.2268,0.7383,0.156,0.1938
10965326115903821893,4,4,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['4']})",1,1,0,1,1,0,0,0,,,,516,100,742,155,100,61,548,772,185,97,22,548,0.3935,0.61,0.8208,0.4784,0.1189,0.2268,0.7383,0.156,0.1938
11193627935006566144,7,7,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.FUZZY: 'fuzzy'>: ['-1']})",1,1,0,1,0,0,0,0,,,,516,100,742,155,100,61,548,772,185,97,22,548,0.3935,0.61,0.8208,0.4784,0.1189,0.2268,0.7383,0.156,0.1938
11631772253949558470,2,2,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",1,1,0,1,0,0,0,0,,,,516,100,742,155,100,61,548,772,185,97,22,548,0.3935,0.61,0.8208,0.4784,0.1189,0.2268,0.7383,0.156,0.1938
13563225379366283319,12,12,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",1,1,0,1,0,0,0,0,,,,516,100,742,155,100,61,548,772,185,97,22,548,0.3935,0.61,0.8208,0.4784,0.1189,0.2268,0.7383,0.156,0.1938
302019774564249279,13,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",0,0,0,0,0,0,0,0,,,,516,100,742,155,100,61,548,772,185,97,22,548,0.3935,0.61,0.8208,0.4784,0.1189,0.2268,0.7383,0.156,0.1938
13065134076605903239,0,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.CHECK_UNINSTALL: 'check_uninstall'>: ['Microsoft Authenticator']})",0,0,0,0,0,0,0,0,,,,516,100,742,155,100,61,548,772,185,97,22,548,0.3935,0.61,0.8208,0.4784,0.1189,0.2268,0.7383,0.156,0.1938
1289799277936902548,0,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.CHECK_INSTALL: 'check_install'>: ['Booking.com']})",0,0,0,0,0,0,0,0,,,,516,100,742,155,100,61,548,772,185,97,22,548,0.3935,0.61,0.8208,0.4784,0.1189,0.2268,0.7383,0.156,0.1938
12411529750813182311,0,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.CHECK_INSTALL: 'check_install'>: ['YouTube Kids']})",0,0,0,0,0,0,0,0,,,,516,100,742,155,100,61,548,772,185,97,22,548,0.3935,0.61,0.8208,0.4784,0.1189,0.2268,0.7383,0.156,0.1938
12329784371069414483,0,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.CHECK_INSTALL: 'check_install'>: ['Calculator']})",0,0,0,0,0,0,0,0,,,,516,100,742,155,100,61,548,772,185,97,22,548,0.3935,0.61,0.8208,0.4784,0.1189,0.2268,0.7383,0.156,0.1938
456252872880478313,0,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.CHECK_UNINSTALL: 'check_uninstall'>: ['Microsoft Excel']})",0,0,0,0,0,0,0,0,,,,516,100,742,155,100,61,548,772,185,97,22,548,0.3935,0.61,0.8208,0.4784,0.1189,0.2268,0.7383,0.156,0.1938
10764637231793248966,6,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.EXACT: 'exact'>: ['2'], <EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",0,0,0,0,1,0,0,0,,,,516,100,742,155,100,61,548,772,185,97,22,548,0.3935,0.61,0.8208,0.4784,0.1189,0.2268,0.7383,0.156,0.1938
1113309466888726728,1,1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.FUZZY: 'fuzzy'>: ['2', '5'], <EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",1,1,0,1,1,0,0,0,,,,516,100,742,155,100,61,548,772,185,97,22,548,0.3935,0.61,0.8208,0.4784,0.1189,0.2268,0.7383,0.156,0.1938
16713501499318826779,21,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",0,0,0,0,0,0,0,0,,,,516,100,742,155,100,61,548,772,185,97,22,548,0.3935,0.61,0.8208,0.4784,0.1189,0.2268,0.7383,0.156,0.1938
10211715098999396623,6,6,"defaultdict(<class 'list'>, {<EssentialStateKeyword.EXACT: 'exact'>: ['16', '4', '13']})",1,1,0,1,1,1,1,1,4,4,4,516,100,742,155,100,61,548,772,185,97,22,548,0.3935,0.61,0.8208,0.4784,0.1189,0.2268,0.7383,0.156,0.1938
0,10,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['1']})",0,0,0,0,1,0,0,0,,,,516,100,742,155,100,61,548,772,185,97,22,548,0.3935,0.61,0.8208,0.4784,0.1189,0.2268,0.7383,0.156,0.1938
11,6,6,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",1,1,1,1,0,0,0,0,,,,516,100,742,155,100,61,548,772,185,97,22,548,0.3935,0.61,0.8208,0.4784,0.1189,0.2268,0.7383,0.156,0.1938
13,12,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.FUZZY: 'fuzzy'>: ['1']})",0,0,0,0,1,0,0,0,,,,516,100,742,155,100,61,548,772,185,97,22,548,0.3935,0.61,0.8208,0.4784,0.1189,0.2268,0.7383,0.156,0.1938
17,8,8,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",1,1,0,1,0,0,0,0,,,,516,100,742,155,100,61,548,772,185,97,22,548,0.3935,0.61,0.8208,0.4784,0.1189,0.2268,0.7383,0.156,0.1938
21,18,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.EXACT: 'exact'>: ['17']})",0,0,0,0,1,0,0,0,,,,516,100,742,155,100,61,548,772,185,97,22,548,0.3935,0.61,0.8208,0.4784,0.1189,0.2268,0.7383,0.156,0.1938
23,6,6,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",1,1,0,1,0,0,0,0,,,,516,100,742,155,100,61,548,772,185,97,22,548,0.3935,0.61,0.8208,0.4784,0.1189,0.2268,0.7383,0.156,0.1938
30,7,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['37', '8']})",0,0,0,0,1,0,0,0,,,,516,100,742,155,100,61,548,772,185,97,22,548,0.3935,0.61,0.8208,0.4784,0.1189,0.2268,0.7383,0.156,0.1938
35,10,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.EXACT: 'exact'>: ['34', '0'], <EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",0,0,0,0,1,0,0,0,,,,516,100,742,155,100,61,548,772,185,97,22,548,0.3935,0.61,0.8208,0.4784,0.1189,0.2268,0.7383,0.156,0.1938
37,2,1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.CLICK: 'click'>: ['10']})",1,1,0,1,1,0,0,1,,,10,516,100,742,155,100,61,548,772,185,97,22,548,0.3935,0.61,0.8208,0.4784,0.1189,0.2268,0.7383,0.156,0.1938
38,7,7,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",1,1,0,1,0,0,0,0,,,,516,100,742,155,100,61,548,772,185,97,22,548,0.3935,0.61,0.8208,0.4784,0.1189,0.2268,0.7383,0.156,0.1938
38,15,15,"defaultdict(<class 'list'>, {<EssentialStateKeyword.EXACT: 'exact'>: ['10'], <EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",1,1,0,1,1,0,0,0,,,,516,100,742,155,100,61,548,772,185,97,22,548,0.3935,0.61,0.8208,0.4784,0.1189,0.2268,0.7383,0.156,0.1938
74876621317193717445,7,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['16']})",0,0,0,0,1,0,0,0,,,,516,100,742,155,100,61,548,772,185,97,22,548,0.3935,0.61,0.8208,0.4784,0.1189,0.2268,0.7383,0.156,0.1938
48894179161568299803,18,18,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['1', '2'], <EssentialStateKeyword.FUZZY: 'fuzzy'>: ['-1']})",1,1,1,1,1,1,1,1,2,2,2,516,100,742,155,100,61,548,772,185,97,22,548,0.3935,0.61,0.8208,0.4784,0.1189,0.2268,0.7383,0.156,0.1938
20141417861271191469,11,11,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['9', '24']})",1,1,0,1,1,0,0,0,,,,516,100,742,155,100,61,548,772,185,97,22,548,0.3935,0.61,0.8208,0.4784,0.1189,0.2268,0.7383,0.156,0.1938
44735096960999425232,4,4,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['25', '39']})",1,1,0,1,1,0,0,0,,,,516,100,742,155,100,61,548,772,185,97,22,548,0.3935,0.61,0.8208,0.4784,0.1189,0.2268,0.7383,0.156,0.1938
06733627151764236573,12,12,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['1', '24', '25']})",1,1,0,1,1,1,1,1,1,1,"1,24",516,100,742,155,100,61,548,772,185,97,22,548,0.3935,0.61,0.8208,0.4784,0.1189,0.2268,0.7383,0.156,0.1938
47484432450999127923,26,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['2'], <EssentialStateKeyword.FUZZY: 'fuzzy'>: ['-1'], <EssentialStateKeyword.CLICK: 'click'>: ['3']})",0,0,0,0,1,0,0,0,,,,516,100,742,155,100,61,548,772,185,97,22,548,0.3935,0.61,0.8208,0.4784,0.1189,0.2268,0.7383,0.156,0.1938
30803761202902138350,11,11,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['11']})",1,1,0,1,1,0,1,1,,11,11,516,100,742,155,100,61,548,772,185,97,22,548,0.3935,0.61,0.8208,0.4784,0.1189,0.2268,0.7383,0.156,0.1938
74679201803490270546,10,9,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['22', '23'], <EssentialStateKeyword.CLICK: 'click'>: ['28']})",1,1,0,1,1,1,1,1,23,23,23,516,100,742,155,100,61,548,772,185,97,22,548,0.3935,0.61,0.8208,0.4784,0.1189,0.2268,0.7383,0.156,0.1938
44633808269373312290,5,4,"defaultdict(<class 'list'>, {<EssentialStateKeyword.EXACT: 'exact'>: ['0', '5'], <EssentialStateKeyword.CLICK: 'click'>: ['6']})",1,1,0,1,1,1,1,1,5,5,5,516,100,742,155,100,61,548,772,185,97,22,548,0.3935,0.61,0.8208,0.4784,0.1189,0.2268,0.7383,0.156,0.1938
99249153597675260460,19,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",0,0,0,0,0,0,0,0,,,,516,100,742,155,100,61,548,772,185,97,22,548,0.3935,0.61,0.8208,0.4784,0.1189,0.2268,0.7383,0.156,0.1938
91057766383380374443,3,3,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['50']})",1,1,0,1,1,0,0,0,,,,516,100,742,155,100,61,548,772,185,97,22,548,0.3935,0.61,0.8208,0.4784,0.1189,0.2268,0.7383,0.156,0.1938
47784660364778702657,3,3,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['26']})",1,1,0,1,1,1,1,1,26,26,26,516,100,742,155,100,61,548,772,185,97,22,548,0.3935,0.61,0.8208,0.4784,0.1189,0.2268,0.7383,0.156,0.1938
12648920236262695344,3,3,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['1']})",1,1,0,1,1,0,0,0,,,,516,100,742,155,100,61,548,772,185,97,22,548,0.3935,0.61,0.8208,0.4784,0.1189,0.2268,0.7383,0.156,0.1938
45623670996688485729,14,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['2', '6']})",0,0,0,0,1,0,0,0,,,,516,100,742,155,100,61,548,772,185,97,22,548,0.3935,0.61,0.8208,0.4784,0.1189,0.2268,0.7383,0.156,0.1938
95847098127629167425,5,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['1']})",0,0,0,0,1,0,0,0,,,,516,100,742,155,100,61,548,772,185,97,22,548,0.3935,0.61,0.8208,0.4784,0.1189,0.2268,0.7383,0.156,0.1938
92951001023228433085,4,4,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['1']})",1,1,0,1,1,0,0,0,,,,516,100,742,155,100,61,548,772,185,97,22,548,0.3935,0.61,0.8208,0.4784,0.1189,0.2268,0.7383,0.156,0.1938
92951001023228433085,13,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['9', '11']})",0,0,0,0,1,0,0,0,,,,516,100,742,155,100,61,548,772,185,97,22,548,0.3935,0.61,0.8208,0.4784,0.1189,0.2268,0.7383,0.156,0.1938
30401060773883871434,19,19,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['1']})",1,1,0,1,1,1,1,1,1,1,1,516,100,742,155,100,61,548,772,185,97,22,548,0.3935,0.61,0.8208,0.4784,0.1189,0.2268,0.7383,0.156,0.1938
71615833726613420022,7,7,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['1']})",1,1,0,1,1,0,0,0,,,,516,100,742,155,100,61,548,772,185,97,22,548,0.3935,0.61,0.8208,0.4784,0.1189,0.2268,0.7383,0.156,0.1938
71615833726613420022,11,11,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['2']})",1,1,0,1,1,0,0,0,,,,516,100,742,155,100,61,548,772,185,97,22,548,0.3935,0.61,0.8208,0.4784,0.1189,0.2268,0.7383,0.156,0.1938
48574915841176292561,6,6,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",1,1,0,1,0,0,0,0,,,,516,100,742,155,100,61,548,772,185,97,22,548,0.3935,0.61,0.8208,0.4784,0.1189,0.2268,0.7383,0.156,0.1938
90082270726497046768,17,16,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['21'], <EssentialStateKeyword.CLICK: 'click'>: ['24']})",1,1,0,1,1,1,1,1,21,21,21,516,100,742,155,100,61,548,772,185,97,22,548,0.3935,0.61,0.8208,0.4784,0.1189,0.2268,0.7383,0.156,0.1938
68443044756890368886,7,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['3']})",0,0,0,0,1,0,0,0,,,,516,100,742,155,100,61,548,772,185,97,22,548,0.3935,0.61,0.8208,0.4784,0.1189,0.2268,0.7383,0.156,0.1938
76438330552559467593,21,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['63']})",0,0,0,0,1,0,0,0,,,,516,100,742,155,100,61,548,772,185,97,22,548,0.3935,0.61,0.8208,0.4784,0.1189,0.2268,0.7383,0.156,0.1938
29834734709184354025,16,16,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['1', '4', '5']})",1,1,1,1,1,1,1,1,4,4,4,516,100,742,155,100,61,548,772,185,97,22,548,0.3935,0.61,0.8208,0.4784,0.1189,0.2268,0.7383,0.156,0.1938
