episode,node_start_id,node_start_oracle_id,oracle_dict,page_hit,activity_hit,fuzzy_pageimg_hit,fuzzy_page_main_uicomps_hit,uicomponent_set,uicomponent_nearFull_hit,uicomponent_keywords_hit,uicomponent_text_hit,uicomp_nearFull_hit_list,uicomp_keywords_hit_list,uicomp_text_hit_list,key_subtasks_total,completed_key_subtasks,pages_exec_total,pages_gen_total,pages_annotated_total,pages_annotated_hit,pages_no_annotation_nor_gen_total,assertion_states_exec_total,assertion_states_gen_total,assertion_states_annotated_total,assertion_states_annotated_hit,assertion_states_no_annotation_nor_gen_total,page_precision,page_recall,page_accuracy,page_f1,assertion_precision,assertion_recall,assertion_accuracy,assertion_f1,task_completion_rate
427792410888378033,6,6,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",1,1,0,1,0,0,0,0,,,,516,77,420,118,77,52,277,446,144,67,16,277,0.4407,0.6753,0.7833,0.5333,0.1111,0.2388,0.657,0.1517,0.1492
1024517293080375339,8,8,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['0']})",1,1,0,1,1,1,1,1,0,0,0,516,77,420,118,77,52,277,446,144,67,16,277,0.4407,0.6753,0.7833,0.5333,0.1111,0.2388,0.657,0.1517,0.1492
10690658741533756795,2,2,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",1,1,0,1,0,0,0,0,,,,516,77,420,118,77,52,277,446,144,67,16,277,0.4407,0.6753,0.7833,0.5333,0.1111,0.2388,0.657,0.1517,0.1492
10816182174687306590,5,5,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",1,1,0,1,0,0,0,0,,,,516,77,420,118,77,52,277,446,144,67,16,277,0.4407,0.6753,0.7833,0.5333,0.1111,0.2388,0.657,0.1517,0.1492
1332016557291859807,8,8,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['0']})",1,1,0,1,1,1,1,1,0,0,0,516,77,420,118,77,52,277,446,144,67,16,277,0.4407,0.6753,0.7833,0.5333,0.1111,0.2388,0.657,0.1517,0.1492
14866579479115948048,1,1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",1,1,0,1,0,0,0,0,,,,516,77,420,118,77,52,277,446,144,67,16,277,0.4407,0.6753,0.7833,0.5333,0.1111,0.2388,0.657,0.1517,0.1492
12072717654790012155,6,6,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.FUZZY: 'fuzzy'>: ['-1']})",1,1,0,1,0,0,0,0,,,,516,77,420,118,77,52,277,446,144,67,16,277,0.4407,0.6753,0.7833,0.5333,0.1111,0.2388,0.657,0.1517,0.1492
10529094880631540491,9,9,"defaultdict(<class 'list'>, {<EssentialStateKeyword.EXACT: 'exact'>: ['4', '17'], <EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",1,1,0,1,1,0,0,0,,,,516,77,420,118,77,52,277,446,144,67,16,277,0.4407,0.6753,0.7833,0.5333,0.1111,0.2388,0.657,0.1517,0.1492
12328916592710067202,8,7,"defaultdict(<class 'list'>, {<EssentialStateKeyword.FUZZY: 'fuzzy'>: ['-1'], <EssentialStateKeyword.CLICK: 'click'>: ['4'], <EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",1,1,0,1,1,0,0,0,,,,516,77,420,118,77,52,277,446,144,67,16,277,0.4407,0.6753,0.7833,0.5333,0.1111,0.2388,0.657,0.1517,0.1492
1078852035958996113,10,10,"defaultdict(<class 'list'>, {<EssentialStateKeyword.EXACT: 'exact'>: ['2'], <EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",1,1,0,1,1,0,0,0,,,,516,77,420,118,77,52,277,446,144,67,16,277,0.4407,0.6753,0.7833,0.5333,0.1111,0.2388,0.657,0.1517,0.1492
10965326115903821893,4,4,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['4']})",1,1,0,1,1,0,0,0,,,,516,77,420,118,77,52,277,446,144,67,16,277,0.4407,0.6753,0.7833,0.5333,0.1111,0.2388,0.657,0.1517,0.1492
11193627935006566144,7,7,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.FUZZY: 'fuzzy'>: ['-1']})",1,1,0,1,0,0,0,0,,,,516,77,420,118,77,52,277,446,144,67,16,277,0.4407,0.6753,0.7833,0.5333,0.1111,0.2388,0.657,0.1517,0.1492
11631772253949558470,2,2,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",1,1,0,1,0,0,0,0,,,,516,77,420,118,77,52,277,446,144,67,16,277,0.4407,0.6753,0.7833,0.5333,0.1111,0.2388,0.657,0.1517,0.1492
13065134076605903239,0,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.CHECK_UNINSTALL: 'check_uninstall'>: ['Microsoft Authenticator']})",0,0,0,0,0,0,0,0,,,,516,77,420,118,77,52,277,446,144,67,16,277,0.4407,0.6753,0.7833,0.5333,0.1111,0.2388,0.657,0.1517,0.1492
1289799277936902548,0,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.CHECK_INSTALL: 'check_install'>: ['Booking.com']})",0,0,0,0,0,0,0,0,,,,516,77,420,118,77,52,277,446,144,67,16,277,0.4407,0.6753,0.7833,0.5333,0.1111,0.2388,0.657,0.1517,0.1492
12411529750813182311,0,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.CHECK_INSTALL: 'check_install'>: ['YouTube Kids']})",0,0,0,0,0,0,0,0,,,,516,77,420,118,77,52,277,446,144,67,16,277,0.4407,0.6753,0.7833,0.5333,0.1111,0.2388,0.657,0.1517,0.1492
12329784371069414483,0,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.CHECK_INSTALL: 'check_install'>: ['Calculator']})",0,0,0,0,0,0,0,0,,,,516,77,420,118,77,52,277,446,144,67,16,277,0.4407,0.6753,0.7833,0.5333,0.1111,0.2388,0.657,0.1517,0.1492
456252872880478313,0,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.CHECK_UNINSTALL: 'check_uninstall'>: ['Microsoft Excel']})",0,0,0,0,0,0,0,0,,,,516,77,420,118,77,52,277,446,144,67,16,277,0.4407,0.6753,0.7833,0.5333,0.1111,0.2388,0.657,0.1517,0.1492
10764637231793248966,6,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.EXACT: 'exact'>: ['2'], <EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",0,0,0,0,1,0,0,0,,,,516,77,420,118,77,52,277,446,144,67,16,277,0.4407,0.6753,0.7833,0.5333,0.1111,0.2388,0.657,0.1517,0.1492
1113309466888726728,1,1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.FUZZY: 'fuzzy'>: ['2', '5'], <EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",1,1,0,1,1,0,0,0,,,,516,77,420,118,77,52,277,446,144,67,16,277,0.4407,0.6753,0.7833,0.5333,0.1111,0.2388,0.657,0.1517,0.1492
10211715098999396623,6,6,"defaultdict(<class 'list'>, {<EssentialStateKeyword.EXACT: 'exact'>: ['16', '4', '13']})",1,1,0,1,1,1,1,1,4,4,4,516,77,420,118,77,52,277,446,144,67,16,277,0.4407,0.6753,0.7833,0.5333,0.1111,0.2388,0.657,0.1517,0.1492
0,10,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['1']})",0,0,0,0,1,0,0,0,,,,516,77,420,118,77,52,277,446,144,67,16,277,0.4407,0.6753,0.7833,0.5333,0.1111,0.2388,0.657,0.1517,0.1492
11,6,6,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",1,1,1,1,0,0,0,0,,,,516,77,420,118,77,52,277,446,144,67,16,277,0.4407,0.6753,0.7833,0.5333,0.1111,0.2388,0.657,0.1517,0.1492
17,8,8,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",1,1,0,1,0,0,0,0,,,,516,77,420,118,77,52,277,446,144,67,16,277,0.4407,0.6753,0.7833,0.5333,0.1111,0.2388,0.657,0.1517,0.1492
23,6,6,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",1,1,0,1,0,0,0,0,,,,516,77,420,118,77,52,277,446,144,67,16,277,0.4407,0.6753,0.7833,0.5333,0.1111,0.2388,0.657,0.1517,0.1492
30,7,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['37', '8']})",0,0,0,0,1,0,0,0,,,,516,77,420,118,77,52,277,446,144,67,16,277,0.4407,0.6753,0.7833,0.5333,0.1111,0.2388,0.657,0.1517,0.1492
35,10,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.EXACT: 'exact'>: ['34', '0'], <EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",0,0,0,0,1,0,0,0,,,,516,77,420,118,77,52,277,446,144,67,16,277,0.4407,0.6753,0.7833,0.5333,0.1111,0.2388,0.657,0.1517,0.1492
37,2,1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.CLICK: 'click'>: ['10']})",1,1,0,1,1,0,0,1,,,10,516,77,420,118,77,52,277,446,144,67,16,277,0.4407,0.6753,0.7833,0.5333,0.1111,0.2388,0.657,0.1517,0.1492
38,7,7,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",1,1,0,1,0,0,0,0,,,,516,77,420,118,77,52,277,446,144,67,16,277,0.4407,0.6753,0.7833,0.5333,0.1111,0.2388,0.657,0.1517,0.1492
74876621317193717445,7,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['16']})",0,0,0,0,1,0,0,0,,,,516,77,420,118,77,52,277,446,144,67,16,277,0.4407,0.6753,0.7833,0.5333,0.1111,0.2388,0.657,0.1517,0.1492
20141417861271191469,11,11,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['9', '24']})",1,1,0,1,1,0,0,0,,,,516,77,420,118,77,52,277,446,144,67,16,277,0.4407,0.6753,0.7833,0.5333,0.1111,0.2388,0.657,0.1517,0.1492
44735096960999425232,4,4,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['25', '39']})",1,1,0,1,1,0,0,0,,,,516,77,420,118,77,52,277,446,144,67,16,277,0.4407,0.6753,0.7833,0.5333,0.1111,0.2388,0.657,0.1517,0.1492
30803761202902138350,11,11,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['11']})",1,1,0,1,1,0,1,1,,11,11,516,77,420,118,77,52,277,446,144,67,16,277,0.4407,0.6753,0.7833,0.5333,0.1111,0.2388,0.657,0.1517,0.1492
74679201803490270546,10,9,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['22', '23'], <EssentialStateKeyword.CLICK: 'click'>: ['28']})",1,1,0,1,1,1,1,1,23,23,23,516,77,420,118,77,52,277,446,144,67,16,277,0.4407,0.6753,0.7833,0.5333,0.1111,0.2388,0.657,0.1517,0.1492
44633808269373312290,5,4,"defaultdict(<class 'list'>, {<EssentialStateKeyword.EXACT: 'exact'>: ['0', '5'], <EssentialStateKeyword.CLICK: 'click'>: ['6']})",1,1,0,1,1,1,1,1,5,5,5,516,77,420,118,77,52,277,446,144,67,16,277,0.4407,0.6753,0.7833,0.5333,0.1111,0.2388,0.657,0.1517,0.1492
91057766383380374443,3,3,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['50']})",1,1,0,1,1,0,0,0,,,,516,77,420,118,77,52,277,446,144,67,16,277,0.4407,0.6753,0.7833,0.5333,0.1111,0.2388,0.657,0.1517,0.1492
47784660364778702657,3,3,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['26']})",1,1,0,1,1,1,1,1,26,26,26,516,77,420,118,77,52,277,446,144,67,16,277,0.4407,0.6753,0.7833,0.5333,0.1111,0.2388,0.657,0.1517,0.1492
12648920236262695344,3,3,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['1']})",1,1,0,1,1,0,0,0,,,,516,77,420,118,77,52,277,446,144,67,16,277,0.4407,0.6753,0.7833,0.5333,0.1111,0.2388,0.657,0.1517,0.1492
95847098127629167425,5,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['1']})",0,0,0,0,1,0,0,0,,,,516,77,420,118,77,52,277,446,144,67,16,277,0.4407,0.6753,0.7833,0.5333,0.1111,0.2388,0.657,0.1517,0.1492
92951001023228433085,4,4,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['1']})",1,1,0,1,1,0,0,0,,,,516,77,420,118,77,52,277,446,144,67,16,277,0.4407,0.6753,0.7833,0.5333,0.1111,0.2388,0.657,0.1517,0.1492
92951001023228433085,13,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['9', '11']})",0,0,0,0,1,0,0,0,,,,516,77,420,118,77,52,277,446,144,67,16,277,0.4407,0.6753,0.7833,0.5333,0.1111,0.2388,0.657,0.1517,0.1492
71615833726613420022,7,7,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['1']})",1,1,0,1,1,0,0,0,,,,516,77,420,118,77,52,277,446,144,67,16,277,0.4407,0.6753,0.7833,0.5333,0.1111,0.2388,0.657,0.1517,0.1492
71615833726613420022,11,11,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['2']})",1,1,0,1,1,0,0,0,,,,516,77,420,118,77,52,277,446,144,67,16,277,0.4407,0.6753,0.7833,0.5333,0.1111,0.2388,0.657,0.1517,0.1492
48574915841176292561,6,6,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0']})",1,1,0,1,0,0,0,0,,,,516,77,420,118,77,52,277,446,144,67,16,277,0.4407,0.6753,0.7833,0.5333,0.1111,0.2388,0.657,0.1517,0.1492
68443044756890368886,7,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['3']})",0,0,0,0,1,0,0,0,,,,516,77,420,118,77,52,277,446,144,67,16,277,0.4407,0.6753,0.7833,0.5333,0.1111,0.2388,0.657,0.1517,0.1492
53134799093549636282,9,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['2']})",0,0,0,0,1,0,0,0,,,,516,77,420,118,77,52,277,446,144,67,16,277,0.4407,0.6753,0.7833,0.5333,0.1111,0.2388,0.657,0.1517,0.1492
48505427833490254358,9,9,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['1']})",1,1,0,1,1,0,0,0,,,,516,77,420,118,77,52,277,446,144,67,16,277,0.4407,0.6753,0.7833,0.5333,0.1111,0.2388,0.657,0.1517,0.1492
03581422838736209268,10,10,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['27']})",1,1,0,1,1,1,1,1,27,27,27,516,77,420,118,77,52,277,446,144,67,16,277,0.4407,0.6753,0.7833,0.5333,0.1111,0.2388,0.657,0.1517,0.1492
41129281445893361389,12,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['35']})",0,0,0,0,1,0,0,0,,,,516,77,420,118,77,52,277,446,144,67,16,277,0.4407,0.6753,0.7833,0.5333,0.1111,0.2388,0.657,0.1517,0.1492
60754639064368744531,11,11,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['2']})",1,1,0,1,1,1,1,1,2,2,2,516,77,420,118,77,52,277,446,144,67,16,277,0.4407,0.6753,0.7833,0.5333,0.1111,0.2388,0.657,0.1517,0.1492
29065064257997327905,7,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.FUZZY: 'fuzzy'>: ['2']})",0,0,0,0,1,0,0,0,,,,516,77,420,118,77,52,277,446,144,67,16,277,0.4407,0.6753,0.7833,0.5333,0.1111,0.2388,0.657,0.1517,0.1492
15993449467577841766,9,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.FUZZY: 'fuzzy'>: ['2']})",0,0,0,0,1,0,0,0,,,,516,77,420,118,77,52,277,446,144,67,16,277,0.4407,0.6753,0.7833,0.5333,0.1111,0.2388,0.657,0.1517,0.1492
29189683831665738842,10,10,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['1']})",1,1,0,1,1,1,1,1,1,1,1,516,77,420,118,77,52,277,446,144,67,16,277,0.4407,0.6753,0.7833,0.5333,0.1111,0.2388,0.657,0.1517,0.1492
85049839512307522517,10,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.FUZZY: 'fuzzy'>: ['1']})",0,0,0,0,1,0,0,0,,,,516,77,420,118,77,52,277,446,144,67,16,277,0.4407,0.6753,0.7833,0.5333,0.1111,0.2388,0.657,0.1517,0.1492
32984598147169498739,4,4,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.FUZZY: 'fuzzy'>: ['-1']})",1,1,0,1,0,0,0,0,,,,516,77,420,118,77,52,277,446,144,67,16,277,0.4407,0.6753,0.7833,0.5333,0.1111,0.2388,0.657,0.1517,0.1492
65627025087737662800,6,-1,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['0', '13']})",0,0,0,0,1,0,0,0,,,,516,77,420,118,77,52,277,446,144,67,16,277,0.4407,0.6753,0.7833,0.5333,0.1111,0.2388,0.657,0.1517,0.1492
84678949575803385018,7,7,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['6', '1']})",1,1,1,1,1,0,0,0,,,,516,77,420,118,77,52,277,446,144,67,16,277,0.4407,0.6753,0.7833,0.5333,0.1111,0.2388,0.657,0.1517,0.1492
56418472465019227213,9,9,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['4']})",1,1,1,1,1,1,1,1,4,4,4,516,77,420,118,77,52,277,446,144,67,16,277,0.4407,0.6753,0.7833,0.5333,0.1111,0.2388,0.657,0.1517,0.1492
42000576374734501474,10,10,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['3']})",1,1,1,1,1,0,0,0,,,,516,77,420,118,77,52,277,446,144,67,16,277,0.4407,0.6753,0.7833,0.5333,0.1111,0.2388,0.657,0.1517,0.1492
19526741649842416022,9,9,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['0', '14']})",1,1,0,1,1,1,1,1,14,14,14,516,77,420,118,77,52,277,446,144,67,16,277,0.4407,0.6753,0.7833,0.5333,0.1111,0.2388,0.657,0.1517,0.1492
50827638723968537952,5,5,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.EXACT: 'exact'>: ['7']})",1,1,1,1,1,0,0,0,,,,516,77,420,118,77,52,277,446,144,67,16,277,0.4407,0.6753,0.7833,0.5333,0.1111,0.2388,0.657,0.1517,0.1492
50827638723968537952,10,9,"defaultdict(<class 'list'>, {<EssentialStateKeyword.ACTIVITY: 'activity'>: ['0'], <EssentialStateKeyword.CLICK: 'click'>: ['1']})",1,1,0,1,1,1,1,1,1,1,1,516,77,420,118,77,52,277,446,144,67,16,277,0.4407,0.6753,0.7833,0.5333,0.1111,0.2388,0.657,0.1517,0.1492
